,text,ID,Gattung
148,puhstemuhme krause   kraus muhme   alt butterblume   puhsterchen   nanu   wo haben du denn dein hütchen   dein gelb federschütchen   worauf warten du   warten auf+die kindchen   auf eine lieb mündchen   ich alt griese trauerliese   puh   puh   puh   ach bitte   puhst ich doch rasch in die himmel hoch   tausend klein nackedeys spielen da in+die gras   tausend klein nackedeys lachen sich da was   ,=,Lyrik
149, schellenkappe   pickelhaube können niemals   wie ich glauben   auf die dauer sich entzwein   pickelhaube   schellenkappe   wenn ich richtig es ertappen   scheinen eine ich zu sein   dass ich nah es entwickel '   scheinen die schelle ich eine pickel   süß beleben von melodie   und eine pickel   auf die stelle   sein nur eine tot schelle   und die freilich klingen nie   drum die beide potentat möcht ' ich ganz ergeben raten   karneval und polizei   ob für ritter nicht und knappe pickelhaube   schellenkappe einmal umtauschen sein   statt die kappe|kappen   statt die schelle|schellen   rheinland fröhlich geselle   setzen die pickelhaube auf   mit die degen an die seite   so zu+die becher wie zu+die streit   und die freiheit führen die lauf   horch   die horn   wie sie blasen   horchen   die trommel|trommeln   wie sie rasen   goldig steigen die tag herauf   die gensd'armen unterdessen   um auch die nicht zu vergessen   setzen schellenkappen auf   ,=,Lyrik
150,frage die erst veilchen wo werd ' ich es pflücken   und wer   o frage     wen werden es schmücken   und   gott   o sagen     werden sie es beglücken   ,=,Lyrik
151,krank leidend gewand   kränklich heiß hand   weh stern flirren   tiefversunkener brand   bang verbleichen band   wie eine rauch mögen irren   ,=,Lyrik
152, hin zu+die licht drängen die licht   doch die blinde sehen es nicht   ,=,Lyrik
153,hanseatisch festlied   an+die tag die aufziehens die bundesflagge     es sein erwachen mit hell schall eine wunderkräftig wort   die schwingen wie osterglockenhall von gau zu gau sich fort   die jauchzen   wo man zu+die harfe greifen bei+die froh schaum die wein   die brausen   wo man die flamberg schleifen   » du deutsch land sein eins   « vernimm es   du alt hansastadt   und stimmen freudig ein   an deutschland eiche sein eine blatt   in sein burg eine stein   schon wehen die deutsch flagge zier von dein schiff bug   und heilverkündend rauschen in ihr die zukunft atemzug   die reich   die unser sehnsucht sein   die reich pochen an mit macht   bald halten eine jung kaiseraar ob dein schild wacht   eine neu leben brechen herein stark   einig   groß und frei   die ganz deutschland sollen es sein   und du sein mit dabei   ,=,Lyrik
154,besserwerden wir haben schön institut für jede alter   jede stand   wir haben fessel   peitsch ' und ruthe   wir haben kett ' und ordensband   die laster finden sein wohnung zu jede zeit   an jede ort   und für die tugend sprießen belohnung aus gut und geld   aus schrift und wort   eine schul  und zuchthaus werd die leben voll religion und unterricht   auf es bessern gehen die staat strebe|streben   doch bessern er sich selber nicht   ,=,Lyrik
155,die abendmahl sie sein versammeln   staunend verstörte   um er   die wie eine weise sich beschließen und die sich fortnehmen die er gehören und die an sie fremd vorüberfließt   die alt einsamkeit kommen über er   die er erziehen zu sein tief handeln   nun werden er wieder durch die ölwald wandeln   und die er lieben werden vor er fliehn   er haben sie zu die letzt tisch entbieten und   wie eine schuss die vogel aus die schote scheuchen   scheuchen er ihr hand aus die brot mit sein wort   sie fliegen zu er her   sie flattern bange durch die tafelrunde und suchen eine ausgang   aber er sein überall wie eine dämmerstunde   ,=,Lyrik
156,» zukunftsmusik « heilige mitleid rauschend welle   klingend an jegliche herz sie schlagen   wort sein formel   die können nicht sagen   können nicht fassen die geist   die hellen   frei sein die seele   zu jubeln   zu klagen   ahnung dämmern und kraft erschwellen   ton die ton|tönen sich zaubrisch gesellen   gelten es die heute   die kommend tag   wer wollen es deuten     eine gärend wühlen   regellos göttlich     wer wollen erlauschen heldenhaft hoch und heißestes fühlen   feuerlodern und stromesrauschen       doch es beherrschen die titanengetriebe bebende ahnung erlösend liebe   ,=,Lyrik
157,"                              ""                               wir sitzen von+die laubdach tief umschirmt   die himmel sein rings von wolke umthürmt   die mond   er drücken die auge zu   wir wünschen er ' eine gut ruhen   und müssen die dunkel wir so umfließen   so dürfen die herz sich frei ergießen   da haben wir manche wir sagen   in+die sonnenschein hätt ' ich es nicht wagen   es rollen die locke|locken von+die schön haupt   wie eine rosenbusch sitzen sie reich umlaubt   und wie ich küssen die dunkel locke|locken   da wollen ' es ich weiter noch verlocken   die stern die auge halten streng gericht   doch ich schauen nicht mehr ihr augenlicht   ich hören die nachtigall süß flöte   ich sehen nicht mehr ihr still erröthen   ",=,Lyrik
158,nein   in die leben wirre und kampf|kämpfen ziemen es   die zorn nicht immer zu dämpfen   dürfen nicht inmitten toll gewühl stehn wie eine eisberg   allezeit kühl   nein   wo die unrecht thronet und schalten   wo die verkehrtheit wohnen und walten   sollen du entbrennen wie eine vulkan   feuer und flamme schleuder|schleudern hinan   beuget die obmacht heilige recht|rechte   will sie die freie meister|meistern wie knecht   auf   laß entlodern flammende wort   rache zu fodern donner ' es fort   sehen du die feigheit kuss|küssen die ruthe   die ihr die nacken geißeln zu blut   auf   die verkehrte stacheln dein zorn   sein die entehrten weckender sporn   weinen die unschuld   trauern die reinheit   tückisch lästern von die gemeinheit   auf   und empören   herz   dein muth   tilge die schlange giftige brut   sehen du die halbwitz höhnisch sich rotten   frevelnd die hohe   heilige spotten   röthe dein antlitz flammende blut   sprühen dein auge zürnend gluth   ja   wo die unrecht thronet und schalten   wo die verkehrtheit wohnen und walten   sollen du entbrennen wie eine vulkan   feuer und flamme schleuder|schleudern hinan   doch zu vernichten wehr die zorn   dass er die liebe dienen zu+die borne   dass er befruchte gleich die vesuv   die aus die lava rebe erschaffen   lacrymä christi zeugen er an+die fuß   himmlisch thränen   thränen die buße locken ' aus die herz   die du schrecken   die dein zorngluth segnend bedecken   ,=,Lyrik
159,ich wissen eine lied so voll trauer   wer dies lied zu ende singen   die sein es   als ob vor schmerzensschauer die herz er in die brust zerspringen   eine lied voll schwer gramgedanken   es machen die sänger wange bleich   eine lied voll weh sondern schranke   die sein die lied von+die deutsch reich   o so viele macht und muth und treue   und so viele thorheit   schimpf und schmach   o so viele hoffnung stets auf es neu und so viele unheil   die sie brechen   o so viele hinterlist und tücke   und immer wieder neu vertrau'n   o nimmer mit so wenige glücke sein so viele recht und kraft zu schauen   es müssen in stern stehn schreiben   dass deutschland nicht sollen untergehn   die gott die volk müssen wir lieben   sonst sein ' es längst um wir geschehn   mein volk   nicht rückwärts dürfen du schauen   dass gram du nicht die herz verzehren   nein   vorwärts   und auf gott vertrauen   und auf dein recht und auf dein schwert   ,=,Lyrik
160,ach   schon wieder sinkst du nieder ohne freudenglanz und lied   sturmumrauschter wintertag   bleiern ziehen fort die stunde|stunden   die so flüchtig ich entschwinden   als ich   hold frühlingskunden lauschend   du in+die arm|arme liegen   liebchen   sagen   wann in+die hag   wo dereinst ich du finden   wohl die veilchen blühen mögen   wenn die hell strom welle wieder frei zu thale schwellen und die veilchen wieder blühen   wenn die lenz mit bunt schwinge|schwingen tausend vöglein lied singen   die wecken die lau süd '     o   dann sprühen in+die gemüth neu die alt sehnsuchtsklingen   bis es auf zu+die flamme glühen   wohl bedaur ' ich   dass so traurig bang die winter   kalt und schaurig pfeifen die sturm sein lied dazu   doch es werden die nacht die schrecken ende|enden bald   und   horchen   mit keck lied werden die lenz erwecken strom und meer   wald und fluh '   gehen auch du   herz   zu+die ruhen '   glaube   schnee und winter decken schützend dein frühling zu   ,=,Lyrik
161,herbstgefühl ach   die sein die herbst   es blasen scharf und kalt die wind von norden   und die blau himmel sein trüb und nebelgrau werden   ihr nackt arm|arme heben zu die himmel auf die linde   die vor mein fenster stehen   und sie ächzen und stöhnen in+die wind|winde   nicht mehr aus die gartenhag licht blumenaugen grüßen   mit die blatt|blättern   welk und falb spielen die wind zu wand'rers fuß   alle lied sein verstummen   selbst mein vöglein schweigen in+die bauer   düster über alle welt schweben die genius die trauer   trauer füllen auch ich die brust   nun die norden sturm blasen   und eine heimweh gehen durch+die herz nach die heimath unter+die rasen   ,=,Lyrik
162,die himmel sein grau umziehen   es glänzen keine sonnenstrahl   aschgraue nebel wiegen|wogen|wägen feucht über berg und thal   kalt pfeifen die wind aus norden   von+die baum wehen die blatt   nun sein es herbst werden   wir müssen heim zu+die stadt   wie klingen so traurig heute die heerde glockengeläut   als ob es zu grab läuten die schön sommerzeit   trüb hüllen wiese und feld sich in die nebelflor   nur fichten  und tannenwälder dunkeln daraus hervor   leben wohl   ihr schlank tanne   ihr wiese frisch und hell   wir müssen nun von dannen   die sommer fliehen so schnell   kalt wehen die wind aus norden   die blume sein verblühen   herbst sein es in+die land werden und berbstlich in+die gemüth   die luft werden sich erneuen   die sonne wieder glühn   die nebel sich zerstreuen   die blume wieder blühn   und klingen waldeslieder von lenzeslust und glück   und kommen die frühling wieder   kommen auch wir zurück   ,=,Lyrik
163,waldnacht ganz still sein es     nur eine rauschen schwellen durch die baum sacht   als ob sie flüsternd lauschen die schlummerhauch die nacht   und in die groß schweigen   da sein ich ganz allein   da sein ich ganz mein eigen   ganz nur dein   ,=,Lyrik
164,schlaflos aus traum in angst sein ich erwachen   was singen doch die lerche so tief in die nacht   die tag sein gehen   die morgen sein fern   auf+die kissen hernieder scheinen die stern '   und immer hören ich die lerchengesang   o stimme die tag   mein herz sein bangen   ,=,Lyrik
165,gesellschaft dies lau händedruck   abgemessen verneigen   lieb   hand hinter+die rücken   frei und ehrlich farbe zeigen   ,=,Lyrik
166, von gott gott sein eine solche gut   je mehr man er empfindt   je mehr man er begehren   verlangen und liebgewinnt   ,=,Lyrik
167,aufsteigen die strahl und fallend gießen er voll die marmorschale rund   die   sich verschleiernd   überfließen in eine zweit schale grund   die zweit geben   sie werden zu reich   die dritt wallend ihr flut   und jede nehmen und geben zugleich und strömen und ruhen   ,=,Lyrik
168,die harfenmädchen die sein noch in+die vaterstädtchen   da sein du gar zierlich und jung   eine süß schwarzäugiges dirnlein   zu+die liebe verständig genung   und wenn du die mutter zu singen und harfe zu spielen gebieten   so scheutest du du vor die leute und klagtest ich heimlich die not   » wann treff ich du wieder und wo doch   «   » an+die schloss   wenn es dunkel sein   « und abends sein ich kommen und haben du fröhlich küssen   sein sieben jahr vergehen   dass ich du nicht gesehn   wie bleich doch sein dein wange   und sein so blühend und schön   wie greifen du so keck in die saite und schauen und äugelst umher   die sein die kindlich scheuen   die leuchtend auge nicht mehr   doch können ich die blick nicht wenden   du einst so reizend maid   ich sein   als schauen ich hinüber tief   tief in vergangen zeit   ,=,Lyrik
169,notturno o schicksal   schweigend schicksal   nehmen von ich die düst'ren gedanke   die nieder wie brütend nebel auf mein seele sinken   o warum können ich nie wieder traum in süß gedanke   gleich wie auf die feld die blume von+die wind|winde beseligen schwanken   schon fühlen ' ich unter die fuß die boden zittern und schwanken     gieb himmlisch flügel   o schicksal   die schwer todesgedanke   ,=,Lyrik
170,in eine stammbuch die traurig empfunden sein nur lebendig schwer   und alle weg geschwundene   es lächeln nach wir her   ,=,Lyrik
171,nachtigall graue melodie   in du singen erde und himmel und sein frühling   ,=,Lyrik
172, ach ihr teuer kirchenlichter   die ihr einst so hell strahlen   die ihr in die angesichter so viele falte|falten ihr malen   ach wie jetzt so anders stehen ihr in die kirche zu sankt paul   alle mit die recht|rechte gehen ihr   alle hängen ihr die maul   so viele fett   so viele schnuppe und die flamme so gering   solche buntgestreifte puppe und solche schäb'ger schmetterling   ,=,Lyrik
173,es laufen die frühlingswind durch kahl allee   seltsam ding sein in sein wehe|wehen   er haben sich gewiegt   wo wein|weinen sein   und haben sich schmiegen in zerrüttet haar   er schütteln nieder akazienblüte und kühlen die glied   die atmend glühen   durch die glatt kahl allee treiben sein weh blass schatten und die duft   die er bringen   von wo er kommen seit gestern nacht   lippe in+die lache|lachen haben er berühren   die weich und wach flur durchspürt   er gleiten durch die flöte als schluchzend schrei   an dämmernder röte fliegen er vorbei   er fliegen mit schweigen durch flüsternd zimmer und löschen in+die neige die ampel schimmer   ,=,Lyrik
174,schulschlange in+die pausengange paar auf paar   die mädchenschar   die umschlingen mit bunt ring|ringen   die zerdrücken die stark rücken die mann werden   ,=,Lyrik
175,in eine exemplar von » gestern « gedanke sein apfel an+die baum   für keine bestimmte bestimmen   und doch gehören sie schließlich die eine   die sie nehmen   ,=,Lyrik
176,lebensquell die frühlingsfluten ziehn durch mein geist   verwandt gärung fühlen ich sich ergießen durch tausend knospe   die sich heuen erschließen   und neu leben dampfen und quellen und kreisen   die sein die ewgen jugendbrunnens fließen   die jede jahr die gleich fülle weisen   in neu   feuchtverklärter schönheit gleißt was er benetzen   und locket zu+die genießen   gedanke   kommen und trinken ihr neu leben   du scheuen hoffnung   fastverklungnes fühlen   du halbverzagtes   wegemüdes strebe|streben   lassen ihr von licht lebensflut umspülen   ihr traum   bild   die ich täglich schauen   dass ihr auf immer dies glanz betaue   ,=,Lyrik
177,sonett die seele willensdrang von tausend wesen wogen in wir vereinen   verklären   feuer loht und rebe gären und sie locken wir zu+die böse   tiergewalten   kampfbewährt   herrengaben   auserlesen   eignen wir und wir verwesen einer welt ererbt wert   wenn wir unser seele lauschen   hören wirs wie eisen klirren   rätselhafte quelle rauschen   stille vögelflüge schwirren     und wir fühlen wir verwandt weltenkräften unerkannt   ,=,Lyrik
178, heinrich laube   heinrich laube   cicero von ellenbogen   dank du   freund   denn unser glaube   diesmal haben er nicht lügen   unser glaube   dies nämlich   dass du du würdst lau bezeigen   weiberhaft   blasiert und grämlich   und die alle   freund   mit schweigen   unser glaube   dass keine zweite in die paulskirch sein sitzen   die zu+die knechtesdienst bereit und manierlich bei+die essen   dass von alle sein nicht eine   deutsch freiheit lampenputzer   weder die als staatsmann klein   noch die groß sein als stutzer   dein handschuh   die sehen jede   werden alle tag gelb   sein so ziemlich auch von leder     doch von+die gut sein du selber   ,=,Lyrik
179,wenn die leicht kerzenflamme schwelend sich gespenstisch heben   die an+die rund weiß stamm zuckend wie fangen kleben   und eine hauch in+die düster zimmer unbemerkt sie plötzlich treiben   dass ihr flüchtig blass schimmer schattend eine kreis beschreiben   fühlen du du in+die tief kern wie von eine ruf berühren   die du in die groß ferne   in die ewigkeit entführen   fühlen du über dies leben körperfrei in+die wirbelwind lautlos zu die quelle schweben   draus die zeit in+die dunkel rinnen   ,=,Lyrik
180,herbst die blatt fallen   fallen wie von weit   als welken in die himmel fern garten   sie fallen mit verneinend gebärde   und in die nacht fallen|fällen die schwer erde aus alle stern in die einsamkeit   wir alle fallen   dies hand da fallen|fällen   und sehen du andere an   es sein in alle   und doch sein einer   welche dies falle unendlich sanft in sein hand halten   ,=,Lyrik
181,aus die weiß nebelfluthen   als ich heuen ' an+die früh morgen durch die thaubenetzte wiese kummervoll herz hinschlich   und die morgenfrische erde strecken alle ihr glied   blatt   blüthen   halm   gras   alle durstend er entgegen   ach   wenn also dein liebe seligsüßer strahl doch endlich segnend auf ich niederthaute   jen nebel hell durchbrechend   die von alle seite trüben mein leben pfad umfließen   wenn ich endlich   gleich die erde   die in+die glanz die sonne baden   in die glanz dein liebe meine seele baden dürfen   ,=,Lyrik
182, die mensch die groß wunderding sein doch die mensch allein   er können   nachdem ers machen   gott oder teufel sein   ,=,Lyrik
183,ganz mit frühling und sonnenstrahl   klang und duftend blütenguß mein verlangendes herz einmal füllen ich   selig überfluss   geben ich ewig jugend glanz   geben ich ewig leben kraft   geben in+die flüchtig stundentanz ewig wirkend leidenschaft   aus die meer die wissen laß satt ich trinken in tief zug   geben von liebe und geben von hass mein seele einmal genug   geben   dass tau die erfüllung ich in die schale die herz fließen   bis sie   selber verschwendend   ihr überschäumende glück ergießen   ,=,Lyrik
184, wie die nachtigall an die rose nippen     sie sein klug und wissen   dass es gut sein     netz wir an+die wein unser lippe     wir sein klug und wissen   dass es gut sein     wie die meereswelle an die felsenklippen     wenn die sturmbewegte meer in wut sein   breche schäumend sich die wein an unser lippe     wir sein klug und wissen   dass es gut sein     wie eine geisterkönig   ohne fleisch und rippe     weil sein wesen eitel duft und glut sein     zeihen ' er siegreich eine durch+die rosentor die lippe     wir sein klug und wissen   dass es gut sein     ,=,Lyrik
185, die gleichheit wer nirgends sein geborn und niemand werden bekannt   die haben auch in die höll sein lieb vaterland   ,=,Lyrik
186,gestalten   freund   dein herz zu+die felsengrotte   wer einmal sich flüchten in die halle   die schütz ' vor jede feindes⸗ueberfalle   vor fliegenübermuth und geckenspotte   gieb er heraus nicht   keine erdengotte   und jede pfeil   die er gelten   prallen an dein panzer ab   und gift und galle spei ' nach du selber sein gegner rotte   doch sorgen   dass die weg zu+die grotte fahren|führen nicht leichthin durch   wie zu die schenke|schenken thüre   auch berg ' die herzenskammer nicht zuviele     nur wer die pfad durch busch und dorngestrüppe zu du finden   übersteigend jede klippe   die gieb in noth und tod eine treu asyl   ,=,Lyrik
187,die welle eilen wohl zu+die meer und keine kehren wieder her   doch auf die fluthen immer jung verklärend schweben erinnerung   was je dein herz in lieb hegen   und was die fluth von dannen tragen   verjüngen in+die regenbogenglanz erblühen es aus die welle tanz   und endlich spielen   eine bunt traum   die ganz leben ob die schaum   bis in die meer die sonne tauchen   die abendwind die bild zerhaucht   ,=,Lyrik
188, seh ' ich dein zart füßchen an   so begreifen ' ich nicht   du süß mädchen   wie sie so viele schönheit tragen können   seh ' ich dein klein händchen an   so begreifen ' ich nicht   du süß mädchen   wie sie solche wunde schlagen können   seh ' ich dein rosig lippe an   so begreifen ' ich nicht   du süß mädchen   wie sie eine kuss versagen können   seh ' ich dein klug auge an   so begreifen ' ich nicht   du süß mädchen   wie sie nach mehr liebe fragen können   als ich fühlen     sehen ich gnädig an   warm als mein herz   du süß mädchen   werden keine menschenherz du schlagen können   hören ' dies wonnevoll liedchen an   schön als mein mund   du süß mädchen   werden keine mund du liebe klagen können   ,=,Lyrik
189,mein weib und alle mein hold kreis   mein kind und alle mein lachend glück   ich rühren an die saite leis   wie hell klingen es zurück   nur manchmal   wenn von ferne ich die groß strom rauschen hören   wenn sich die vollern lebenschöre eine ton in mein stille schleichen   schrei laut ich auf und heben klagen   mehr licht   mehr licht nur eine tag   und blutend legen ich   abwenden   mein herz in euer liebeshand   bis es von alle angst entbinden und wieder sein takt finden   die gleichtakt zwischen wunsch und pflicht   herddämmerglück   herddämmerlicht   ,=,Lyrik
190,anhang stimme aus die vergangenheit die asche wollen nicht lassen ab   sie stauben in alle land|landen   hie helfen keine bach   loch   graben noch grab   sie machen die feind zu schande   die er in+die leben durch die mord zu schweigen haben dringen   die müssen er todt an alle ort mit alle stimmen und zunge gar fröhlich lassen singen   dr   martin luther   ,=,Lyrik
191,„leb ' wohl   mein vater sonnenschein   du meinen mutter blütenduft   ihr schwester all ' und brüderlein in+die süß hauch die himmelsluft   ich schweben gern mit ihr umher in wald und wiese   au ' und feld   nie sein mein herz von sorge|sorgen schwer   und gern verlassen ' ich dies welt   “ so singen die müde schmetterling   so singen er sich sein sterbelied   kaum als er an zu leben singen   sein hin sein leben und er scheiden   ,=,Lyrik
192,schuld und schicksal     schuld und schicksal schlagen um+die haupt die mensch ihr lebensfeindlich finster schwinge|schwingen   selten küssen er irgend eine strahl die freude flüchtig beglückend   aber dennoch wittern und spüren die seele ueber alle die lastend nacht die schmerz eine rein   nimmergetrübten himmel göttlich klarheit     harren stets und hoffen und aufwärts blicken mit die sehnsucht glühend seherauge muss die mensch   zu bitter und herb enttäuschet leben und welt er   ,=,Lyrik
193,so kommen und jauchzen   die sein die leben sinn   denn angst und gram und wein|weinen taugen zu nichts   geben wie eine wunschlos kind die seele hin   so spielen ihr ihr hinein in+die meer die licht   und sterben ich freudig   alle ding haben sinn   und die geheim wollen die groß sein   gehen wie zu+die hochzeit   gehen wie gast hin und nicht wie knecht in die festhaus ein   und euer wiege|wiegen kränzt mit rosenglut   säen freude in die klein seele ein   die künftig geschlecht sollen stark und gut   soll herrenvolk mit frei stirn sein   ihr mädchen   schmücken ihr   jede leib eine fest   decken er mit seide   seide sein es genug   und blume in die los haar pressen   gürtel von gold   denn gold sein auch genug   und euer leib sein euer hoch gut   je mehr ihr sein   je hoch wachsen die mann   so werden   was ihr sollen   die morgenglut   die füllenmächtige tag schaffen können   und jede schreiten sein die schönheit tanz   und jede auge sein wie quelle klar   o erde   selig du   du sein voll glanz   die gestern noch um gott thron sein   ,=,Lyrik
194,papageien park jardin die plantes   paris unter türkisch linde   die blühen   an rasenrändern   in leise von ihr heimweh geschaukelten ständer atmen die ara und wissen von ihr land   die sich   auch wenn sie nicht hinsehn   nicht verändern   fremd in+die beschäftigt grüne wie eine parade   zieren sie sich und fühlen sich selber zu schade   und mit die kostbar schnabel aus jaspis und jade kauen sie graue   verschleudern es   finden es fade   unten klauben die duffen taube   was sie nicht mögen   während sich oben die höhnisch vogel verbeugen zwischen die beide fast leer vergeudet trog   aber dann wiegen sie wieder und schläfern und äugen   spielen mit dunkelen zunge   die gerne lügen   zerstreuen an die fußfesselringen   warten auf zeuge   ,=,Lyrik
195,es pfeifen die wind sein frostig lied   und eiserstarrte tropfen werfen klirrend an die scheibe er   die kranke wach zu klopfen   die alt frau an mein bett nicken müd   in schlaf versinken   die kohle in+die kamin sprühn bei jede windstoß funken   aufhorchend knurren die klein hund   um ächzend fortzuträumen   die lampenlicht spielen flackernd roth mit die tapete baum   die nackt göttin weiß bild lachen höhnisch auf ich nieder   es pfeifen die wind   gedanke ziehn     ich finden ' die schlaf nicht wieder   ,=,Lyrik
196,um bei du zu sein   trügen ich not und fährde   lassen ich freund und haus und die fülle die erde   ich verlangen nach du   wie die flut nach die strand   wie die schwalbe in+die herbst nach die südlich land   wie die alpsohn heim   wenn er denken   nachts alleine   an die berg voll schnee in+die mondenscheine   ,=,Lyrik
197,vor mein fenster vor mein fenster   singen eine vogel       still hören ich zu   mein herz vergehen       er singen     was ich als kind besitzen   und dann   vergessen   ,=,Lyrik
198,trost still   still   ' s sein nur eine traum   ' s gehen alle vorbei   was es auch sein   so   so     spüren es kaum   ' s sein nur eine hauch   wie du auch   ,=,Lyrik
199,siech und matt sein ich gestern   voll missmut   stumpf sein mein blick   trauerumflort mein auge   mein ohr hören nichts mehr   welk hängen mein hand und schlaff   mühsal die gehen   mein fuß wie blei   und heute   mein sinn blühen in hell feuer   psalm jauchzen mein gemüt   hymne sprühen mein blut   voll kraft schwellen ich die glied jegliche arbeit entgegen und lust ruhen in alle und fröhlich gedeihen   keine höhe geben es und keine hindernis   keine weite und keine weg   keine wagestück und keine thorheit   die nicht in+die sprunge zu nehmen mein hüpfend fuß sich getrauen|trauen   ich lachen die welt aus und ich selbst       was liegen zwischen gestern und heuen   dies wandel zu wirken   eine nacht   purpurrosen auf blauschwarz grund   mit stern bestecken und blitz|blitzen umsäumen   eine lenznacht schaffen die wunder in wonnig arm|arme die liebe   ich grüßen ' du   mein göttlich weib   ,=,Lyrik
200, nun laß dein klage|klagen   du finster gesell   denn wenn es noch lange so bleiben   so werden dein herz zu+die klosterzell ' und zu+die mönch darin dein liebe   du nehmen es zu schwer   und sie nehmen es zu leicht   da nützen du keine flennen und härmen   glauben es   wenn sich bei du mehr kälte zeigen   so werden sie sich bald mehr erwärmen   ,=,Lyrik
201,mit leise herz treten ich in dein zimmer   die rose blühten auf   die fenster klingen   und draußen von die garten kommen noch immer die weich sehnsuchtsvoll jünglingssang   du hingst an ich   und dein auge glänzen   dein haar verwirren sich in mein hand     und abendlichter   die du rot umkränzen   und eine sehnsucht   die du ich verbinden   und nichts als goldne fülle um wir beide   die bebend hand und die taumelnd mund     die jung gärtner draußen singen sein lied von+die leiden   die zittern von du und sein so wund   du aber lächeltest   ,=,Lyrik
202,glück ob wir verdienen   dass wir glücklich sein     werfen nicht die zweifel in dein glück hinein   die mensch glück sein sein wesen kind   wer glücklich sein   verdienen es auch zu sein   ,=,Lyrik
203,die welt sein nimmer bleiben die herrlich welt die homer   die gott sein längst vertreiben   stürzen sein die tempel in+die meer   verschollen die heilig lied   verwirbelt die opferrauch   in hohn und gespött darnieder brechen die priester brauch   nicht betend volk mehr wallen zu schimmernd säulenreihn   die hoch olympier alle geschmückt geschenk zu weihn   die himmlische müssen erliegen in toll jahrhundert kampf   es schwelgen in trophäe und sieg|siegen   es herrschen   die allmächtig dampf   es sausen die hämmer und dröhnen auf silber   auf gold und auf blei   maschine rasseln und stöhnen eine gellend einerlei   kaum können die donner dringen durch alle die fabrik gebraus   und lied und glockenklingen verschwimmen in+die rädergesaus   ,=,Lyrik
204,praktisch rat dies ew'gen pinselei   dies rede|reden   dies beschwören   mögen die himmel ich es verzeihen   doch ich mögen es nicht mehr hören   volksvertreter   volksvertreter   sein doch nicht wie jung kalb   werden doch nicht zu+die verräter an die volk und an ihr selber   statt zu reden   statt zu schwatzen   jede frisch auf sein posten   zupacken mit kräft'gen tatze   sollen ' es auch die fell ihr kosten   ,=,Lyrik
205, heil die geist   die wir verbinden mögen   denn wir leben wahrhaft in figur   und mit klein schritt gehen die uhr neben unser eigentlich tag   ohne unser wahr platz zu kennen   handeln wir aus wirklich bezug   die antenne fühlen die antenne   und die leer ferne tragen     rein spannung   o musik die kraft   sein nicht durch die lässlich geschäft jede störung von du ablenken   selbst wenn sich die bauer sorgen und handeln   wo die saat in sommer sich verwandeln   reichen er niemals hin   die erde schenken   ,=,Lyrik
